Index,Depth,Magnitude,MaxIntensity
43875,5,2.9,1
43877,11,3.1,1
43878,6,2.0,1
43882,73,3.2,1
43884,1,1.9,1
43886,10,3.4,1
43887,39,4.3,1
43888,46,3.7,1
43889,15,2.1,1
43890,19,3.0,1
43893,69,3.2,1
43894,40,3.2,1
43895,3,2.4,1
43897,17,3.9,1
43902,50,3.7,1
43905,334,4.1,1
43906,54,3.4,1
43908,25,3.4,1
43911,9,3.3,1
43912,10,2.9,1
43914,30,4.0,1
43915,27,4.6,1
43917,7,2.2,1
43918,49,3.4,1
43919,17,2.2,1
43921,6,3.0,1
43922,8,2.5,1
43924,6,3.4,1
43925,67,4.0,1
43927,7,1.6,1
43929,9,2.3,1
43930,3,3.5,1
43932,79,4.3,1
43933,11,3.3,1
43935,104,3.5,1
43936,96,3.5,1
43937,42,4.0,1
43940,4,2.6,1
43941,43,4.2,1
43942,9,2.3,1
43944,11,2.3,1
43946,28,4.8,1
43948,10,2.1,1
43952,9,2.1,1
43954,77,4.0,1
43957,35,4.1,1
43959,7,2.7,1
43961,57,3.3,1
43962,14,2.6,1
43963,47,3.6,1
43964,11,2.4,1
43965,13,3.2,1
43966,49,3.5,1
43967,7,3.4,1
43968,3,2.4,1
43969,4,2.6,1
43970,14,3.2,1
43971,7,3.2,1
43976,60,3.0,1
43978,9,2.7,1
43979,50,4.4,1
43980,10,2.4,1
43982,14,3.4,1
43984,61,3.0,1
43985,39,4.7,1
43986,11,2.7,1
43989,9,2.2,1
43990,9,2.7,1
43993,46,3.9,1
43995,7,2.9,1
43997,28,2.5,1
43998,34,3.0,1
44001,133,4.0,1
44002,8,2.7,1
44003,6,1.7,1
44004,14,2.8,1
44006,8,2.8,1
44007,24,3.4,1
44008,30,2.7,1
44009,30,4.4,1
44011,5,3.2,1
44014,7,2.6,1
44015,7,3.2,1
44016,40,4.6,1
44017,30,5.9,1
44020,31,2.9,1
44021,9,3.3,1
44023,71,3.9,1
44025,10,3.2,1
44027,8,3.2,1
44028,5,1.7,1
44030,8,1.8,1
44031,6,1.5,1
44034,8,3.1,1
44035,96,3.4,1
44036,5,2.1,1
44037,9,3.3,1
44038,9,3.2,1
44040,20,3.1,1
44041,20,3.2,1
44044,20,3.1,1
44045,76,3.2,1
44046,9,2.7,1
44049,9,3.2,1
44053,45,3.1,1
44054,58,4.6,1
44055,5,2.0,1
44056,40,3.7,1
44058,15,2.3,1
44060,30,4.3,1
44061,8,3.3,1
44062,4,2.8,1
44063,59,3.7,1
44064,5,3.2,1
44065,31,3.4,1
44067,11,2.5,1
44068,8,3.0,1
44069,44,3.7,1
44070,14,2.7,1
44071,4,2.3,1
44073,11,3.4,1
44075,12,3.0,1
44076,101,3.2,1
44081,38,3.4,1
44082,5,2.2,1
44085,6,2.3,1
44086,39,3.3,1
44088,45,2.8,1
44089,44,3.0,1
44095,7,3.4,1
44096,10,3.1,1
44099,81,3.1,1
44100,16,2.4,1
44103,2,2.2,1
44104,3,2.5,1
44106,83,3.6,1
44108,3,2.5,1
44109,53,4.2,1
44112,14,5.2,1
44113,37,4.1,1
44114,11,4.6,1
44116,10,2.5,1
44118,10,2.1,1
44119,18,3.8,1
44120,27,4.5,1
44121,17,2.4,1
44122,63,3.2,1
44123,37,4.4,1
44124,4,2.1,1
44125,2,2.4,1
44127,35,3.9,1
44128,46,3.5,1
44129,46,3.2,1
44131,12,3.2,1
44132,9,2.7,1
44133,4,2.2,1
44134,31,3.8,1
44135,17,3.3,1
44136,9,2.2,1
44138,9,3.5,1
44139,63,3.3,1
44141,7,3.1,1
44145,14,3.0,1
44146,36,3.0,1
44147,8,3.1,1
44149,5,3.1,1
44150,7,2.7,1
44151,7,2.7,1
44153,10,3.7,1
44154,36,4.3,1
44158,13,2.9,1
44159,44,3.3,1
44160,28,3.1,1
44161,9,2.4,1
44162,11,1.8,1
44163,144,4.7,1
44165,10,3.2,1
44167,64,3.6,1
44169,7,3.2,1
44172,15,3.3,1
44174,62,4.5,1
44175,48,3.8,1
44176,29,4.6,1
44177,30,3.5,1
44179,12,2.9,1
44181,42,3.7,1
44183,86,3.4,1
44184,492,6.0,1
44185,58,4.6,1
44186,31,4.8,1
44188,65,3.7,1
44193,8,2.7,1
44194,8,2.8,1
44195,43,3.3,1
44196,6,2.5,1
44198,6,2.7,1
44199,9,2.9,1
44200,144,3.5,1
44201,9,2.9,1
44202,24,3.3,1
44204,26,3.2,1
44205,30,3.2,1
44206,45,3.2,1
44207,64,3.7,1
44208,12,3.2,1
44209,47,3.6,1
44211,21,2.6,1
44212,21,2.7,1
44213,21,2.7,1
44216,10,2.8,1
44217,11,3.0,1
44218,10,3.9,1
44219,12,3.0,1
44220,42,3.3,1
44223,69,3.5,1
44224,16,3.7,1
44226,2,2.3,1
44227,8,3.1,1
44228,36,4.4,1
44229,5,2.7,1
44233,12,2.1,1
44234,17,4.4,1
44235,50,3.9,1
44236,48,4.2,1
44238,10,3.2,1
44239,10,3.1,1
44240,10,2.6,1
44241,30,4.1,1
44242,8,2.5,1
44243,49,3.3,1
44244,12,2.9,1
44245,7,2.3,1
44246,135,4.2,1
44249,46,3.1,1
44250,8,2.8,1
44251,6,2.5,1
44254,8,2.8,1
44256,86,3.8,1
44257,6,2.5,1
44260,30,6.1,1
44262,10,3.1,1
44263,11,2.5,1
44264,10,3.3,1
44265,59,4.5,1
44268,10,3.2,1
44272,8,2.9,1
44273,7,3.1,1
44274,50,3.6,1
44275,9,3.2,1
44276,7,2.5,1
44278,41,2.9,1
44279,10,3.3,1
44280,3,2.4,1
44282,2,2.8,1
44283,9,3.3,1
44284,21,3.2,1
44285,23,2.7,1
44286,9,2.2,1
44287,4,2.5,1
44288,8,2.6,1
44289,45,3.0,1
44290,7,3.0,1
44291,4,1.8,1
44292,2,2.8,1
44294,4,3.1,1
44295,46,3.7,1
44297,4,2.1,1
44298,82,3.3,1
44299,12,3.1,1
44300,5,2.6,1
44303,9,2.5,1
44304,344,5.8,1
44306,3,2.3,1
44308,8,3.5,1
44310,2,1.3,1
44311,8,2.6,1
44313,71,3.2,1
44314,51,3.0,1
44315,4,2.7,1
44316,8,3.3,1
44317,8,2.7,1
44318,7,3.1,1
44319,3,2.5,1
44320,3,2.6,1
44321,3,2.5,1
44323,11,3.0,1
44324,4,2.1,1
44326,3,2.6,1
44330,9,3.3,1
44331,50,3.3,1
44333,4,2.1,1
44335,3,2.5,1
44336,6,3.1,1
44337,6,2.9,1
44338,2,1.1,1
44339,3,3.1,1
44340,4,2.9,1
44342,4,3.0,1
44343,3,2.8,1
44345,13,3.3,1
44347,38,3.9,1
44349,65,3.2,1
44351,6,3.2,1
44352,4,1.9,1
44353,50,4.0,1
44354,3,2.5,1
44356,12,3.3,1
44357,8,2.8,1
44358,6,3.0,1
44360,4,2.7,1
44361,6,3.2,1
44363,40,3.3,1
44364,9,2.9,1
44366,13,2.5,1
44367,6,2.6,1
44368,12,3.2,1
44369,8,3.3,1
44370,71,3.3,1
44371,3,2.5,1
44372,8,3.2,1
44373,4,2.8,1
44374,14,3.1,1
44375,44,3.4,1
44377,8,3.2,1
44378,12,2.7,1
44379,87,3.3,1
44380,5,1.7,1
44381,8,2.4,1
44382,10,2.8,1
44384,7,2.4,1
44386,6,2.7,1
44389,10,3.0,1
44390,10,2.8,1
44391,3,2.8,1
44392,88,3.4,1
44394,2,2.6,1
44395,3,2.7,1
44396,8,2.6,1
44397,3,2.4,1
44398,2,2.3,1
44399,10,3.3,1
44400,10,3.2,1
44401,3,2.8,1
44402,3,2.6,1
44403,3,2.6,1
44405,2,2.9,1
44406,5,1.9,1
44407,3,3.0,1
44410,3,2.5,1
44411,9,3.0,1
44413,8,2.9,1
44414,28,2.8,1
44415,107,3.9,1
44416,6,3.0,1
44418,11,3.0,1
44419,3,2.8,1
44420,11,3.0,1
44421,9,2.7,1
44422,9,2.6,1
44423,11,2.6,1
44424,4,2.5,1
44425,10,3.3,1
44427,4,2.2,1
44428,2,2.5,1
44430,10,3.4,1
44432,75,3.8,1
44433,9,2.4,1
44434,7,2.9,1
44435,9,3.1,1
44436,11,2.8,1
44437,6,2.8,1
44438,11,3.0,1
44441,11,3.0,1
44442,12,3.4,1
44444,12,3.1,1
44446,10,3.1,1
44447,10,2.7,1
44448,8,3.0,1
44450,6,2.8,1
44452,4,3.3,1
44453,2,2.3,1
44455,9,3.0,1
44457,11,3.0,1
44458,3,2.7,1
44459,4,3.1,1
44460,5,3.0,1
44461,3,2.4,1
44463,3,2.5,1
44465,10,2.9,1
44467,8,2.8,1
44469,7,3.3,1
44471,7,3.0,1
44473,5,3.0,1
44477,6,3.3,1
44480,5,3.0,1
44481,10,2.8,1
44483,10,2.8,1
44484,9,3.3,1
44485,7,3.0,1
44486,10,2.7,1
44487,12,3.3,1
44489,9,2.9,1
44490,7,2.9,1
44491,7,3.3,1
44493,11,3.5,1
44494,4,2.4,1
44495,8,3.0,1
44497,10,3.2,1
44500,11,2.7,1
44501,7,3.0,1
44502,5,3.3,1
44504,10,3.1,1
44505,8,3.1,1
44506,6,3.1,1
44507,3,2.8,1
44508,10,3.0,1
44509,9,3.1,1
44510,10,2.8,1
44511,10,2.9,1
44515,3,2.5,1
44516,9,3.4,1
44517,3,1.6,1
44518,3,2.6,1
44519,8,3.1,1
44520,10,3.2,1
44522,7,2.4,1
44523,9,3.1,1
44524,32,3.9,1
44525,3,2.1,1
44527,8,3.1,1
44530,7,3.2,1
44531,6,2.8,1
44533,6,3.6,1
44536,8,2.0,1
44537,7,2.7,1
44538,10,2.8,1
44539,10,3.3,1
44540,10,3.9,1
44541,11,3.5,1
44542,12,2.0,1
44543,8,2.9,1
44544,4,1.3,1
44545,9,2.9,1
44546,3,1.3,1
44547,11,2.8,1
44549,4,0.8,1
44550,4,2.2,1
44551,10,3.4,1
44552,8,2.8,1
44553,6,2.9,1
44554,8,3.2,1
44555,8,3.1,1
44556,9,3.2,1
44557,10,3.4,1
44558,10,3.2,1
44559,3,2.4,1
44560,4,2.3,1
44561,3,1.5,1
44562,10,2.7,1
44564,2,2.4,1
44566,9,2.5,1
44567,7,2.8,1
44568,10,2.4,1
44571,10,3.1,1
44573,2,2.7,1
44574,3,2.3,1
44575,10,2.6,1
44576,6,2.8,1
44578,9,3.0,1
44579,6,3.4,1
44583,8,2.5,1
44584,8,3.1,1
44585,5,3.3,1
44586,9,3.0,1
44590,6,3.2,1
44591,9,2.7,1
44592,7,3.1,1
44595,10,2.8,1
44596,7,2.0,1
44597,12,3.2,1
44599,9,2.4,1
44601,8,2.9,1
44604,8,2.6,1
44605,4,2.9,1
44606,10,2.6,1
44608,2,2.5,1
44609,7,2.8,1
44610,3,3.0,1
44611,3,2.6,1
44612,10,3.1,1
44616,9,2.8,1
44620,8,1.9,1
44621,4,1.9,1
44622,3,1.6,1
44624,3,2.5,1
44627,4,1.9,1
44628,7,2.7,1
44630,5,1.8,1
44631,7,3.2,1
44633,4,3.0,1
44634,4,3.5,1
44635,6,3.0,1
44636,5,2.2,1
44637,8,2.9,1
44638,10,2.5,1
44639,5,3.0,1
44641,3,2.4,1
44642,4,3.0,1
44643,7,2.8,1
44644,11,2.8,1
44648,9,3.3,1
44649,2,2.7,1
44650,9,3.5,1
44651,9,3.1,1
44652,5,2.6,1
44653,16,2.7,1
44654,15,2.6,1
44655,9,3.3,1
44656,6,2.8,1
44659,5,2.9,1
44660,10,2.8,1
44661,8,3.0,1
44662,10,2.9,1
44663,10,3.3,1
44664,4,3.1,1
44666,2,3.0,1
44668,10,3.0,1
44669,2,2.6,1
44670,10,2.6,1
44671,9,3.4,1
44673,3,3.3,1
44674,5,2.8,1
44675,4,3.1,1
44676,4,2.8,1
44678,3,2.3,1
44679,5,3.0,1
44680,3,2.4,1
44684,10,2.9,1
44685,10,3.2,1
44686,3,2.0,1
44687,11,3.6,1
44689,5,2.8,1
44690,4,1.9,1
44691,5,3.1,1
44692,10,2.5,1
44693,7,2.8,1
44694,8,3.0,1
44695,6,3.2,1
44696,3,2.7,1
44698,9,2.8,1
44699,10,2.6,1
44700,12,2.9,1
44703,11,2.7,1
44704,9,2.9,1
44705,4,1.7,1
44706,8,2.4,1
44708,8,2.7,1
44709,10,3.0,1
44710,10,2.7,1
44711,11,2.8,1
44716,12,2.9,1
44717,10,3.0,1
44721,6,3.2,1
44726,9,2.6,1
44727,6,3.1,1
44728,10,2.9,1
44731,4,3.5,1
44734,5,2.8,1
44737,8,2.5,1
44738,11,3.2,1
44739,10,3.0,1
44741,7,2.8,1
44742,9,2.5,1
44743,10,3.1,1
44744,5,2.8,1
44745,2,2.7,1
44749,9,3.9,1
44751,10,2.8,1
44754,6,2.9,1
44755,13,3.0,1
44757,4,3.2,1
44758,7,3.1,1
44759,11,2.6,1
44760,10,3.1,1
44764,8,3.4,1
44765,3,3.2,1
44767,4,3.4,1
44769,11,3.5,1
44774,12,3.1,1
44777,7,2.6,1
44778,9,3.2,1
44779,6,2.8,1
44780,3,2.5,1
44781,6,2.9,1
44782,9,2.7,1
44783,5,2.9,1
44784,12,2.9,1
44785,3,1.9,1
44786,11,3.2,1
44787,4,2.7,1
44789,5,3.5,1
44790,3,3.1,1
44791,6,3.4,1
44795,5,3.4,1
44796,12,3.1,1
44797,9,3.0,1
44802,7,3.3,1
44803,7,3.3,1
44805,4,3.6,1
44808,4,3.6,1
44809,6,3.5,1
44827,14,2.0,1
44832,45,4.1,1
44833,27,4.7,1
44834,28,4.0,1
44835,67,4.5,1
44837,9,3.4,1
44838,9,3.2,1
44839,34,3.0,1
44840,1,2.4,1
44841,12,1.8,1
44843,50,3.4,1
44844,53,2.8,1
44845,29,2.7,1
44846,11,2.4,1
44848,11,2.5,1
44850,96,2.8,1
44851,30,4.6,1
44854,11,2.3,1
44858,4,2.2,1
44859,13,3.0,1
44861,46,3.3,1
44862,46,3.6,1
44865,61,3.5,1
44867,82,6.2,1
44868,15,2.6,1
44869,32,3.9,1
44875,1,2.5,1
44876,12,2.5,1
44877,1,2.3,1
44878,8,2.4,1
44879,1,2.5,1
44880,1,2.4,1
44882,9,2.6,1
44884,1,2.5,1
44886,6,2.7,1
44887,30,4.3,1
44888,34,2.9,1
44889,66,3.4,1
44890,11,3.0,1
44891,13,2.7,1
44892,45,2.8,1
44894,30,5.2,1
44895,4,2.2,1
44897,4,1.7,1
44898,53,3.8,1
44900,6,2.3,1
44901,47,3.8,1
44905,26,4.4,1
44906,99,3.6,1
44907,39,4.4,1
44909,7,2.4,1
44910,26,4.4,1
44911,22,4.2,1
44912,7,2.2,1
44913,40,3.7,1
44916,11,2.4,1
44917,569,5.9,1
44918,45,3.4,1
44919,43,3.3,1
44920,254,4.5,1
44921,20,2.8,1
44922,123,3.3,1
44923,9,2.2,1
44925,44,3.6,1
44926,356,5.0,1
44928,11,2.1,1
44930,9,2.8,1
44933,53,3.7,1
44934,17,2.7,1
44936,10,2.5,1
44938,6,2.2,1
44939,32,5.1,1
44940,8,2.4,1
44943,71,3.1,1
44944,94,3.6,1
44946,9,2.2,1
44947,45,4.3,1
44948,16,2.3,1
44953,8,2.4,1
44956,12,2.8,1
44957,10,2.9,1
44958,64,4.4,1
44960,61,3.7,1
44962,10,2.4,1
44963,64,3.3,1
44964,41,3.7,1
44966,85,4.4,1
44972,46,2.8,1
44973,62,4.9,1
44974,8,2.4,1
44975,46,3.6,1
44976,2,2.2,1
44977,50,3.9,1
44980,32,3.3,1
44982,72,4.7,1
44983,49,4.0,1
44984,46,3.7,1
44985,45,4.1,1
44988,60,3.9,1
44990,66,3.9,1
44993,61,4.5,1
44996,64,4.6,1
44997,34,4.7,1
44999,47,4.3,1
45000,7,1.9,1
45002,6,2.1,1
45004,10,2.6,1
45006,10,2.7,1
45008,47,3.1,1
45009,26,3.6,1
45011,5,1.9,1
45012,174,4.5,1
45013,41,3.9,1
45018,5,2.8,1
45022,25,3.3,1
45024,9,2.4,1
45027,63,4.6,1
45028,86,4.8,1
45029,41,3.1,1
45030,50,4.0,1
45031,70,3.5,1
45033,9,2.9,1
45034,9,3.2,1
45035,45,2.7,1
45036,47,3.1,1
45038,30,3.0,1
45039,32,3.5,1
45041,7,1.9,1
45042,47,3.2,1
45045,53,3.2,1
45046,12,2.6,1
45047,12,2.9,1
45049,8,1.9,1
45050,29,4.3,1
45052,12,2.7,1
45053,17,4.1,1
45054,59,3.6,1
45055,10,1.9,1
45057,53,2.7,1
45058,10,2.5,1
45059,27,4.0,1
45061,11,2.8,1
45062,44,3.7,1
45063,4,2.2,1
45066,46,5.0,1
45067,46,4.8,1
45069,50,5.2,1
45070,90,3.7,1
45073,3,2.4,1
45074,9,2.3,1
45075,76,4.0,1
45079,8,3.2,1
45080,8,2.7,1
45081,35,3.0,1
45082,14,3.0,1
45083,14,3.2,1
45084,34,2.9,1
45085,4,1.5,1
45087,81,2.9,1
45090,5,2.1,1
45096,65,3.4,1
45098,48,3.7,1
45099,47,3.7,1
45100,66,3.4,1
45101,43,3.6,1
45102,15,2.4,1
45103,86,3.3,1
45106,19,3.2,1
45107,7,3.0,1
45109,52,3.2,1
45113,6,2.6,1
45114,19,3.3,1
45115,8,2.6,1
45117,8,2.4,1
45119,90,3.8,1
45122,65,3.1,1
45123,57,3.2,1
45126,7,2.6,1
45128,12,3.0,1
45129,74,3.4,1
45130,93,3.9,1
45132,21,3.7,1
45133,7,2.1,1
45138,46,3.2,1
45144,124,3.3,1
45145,68,3.3,1
45146,14,2.9,1
45147,8,2.2,1
45148,12,2.6,1
45149,74,3.1,1
45151,58,3.5,1
45152,72,3.9,1
45154,34,4.8,1
45157,13,2.8,1
45158,40,4.0,1
45160,42,5.0,1
45161,50,3.2,1
45162,45,3.8,1
45163,6,2.0,1
45164,1,4.2,1
45166,100,3.4,1
45167,59,3.5,1
45168,45,3.4,1
45171,33,4.2,1
45174,18,3.0,1
45175,14,2.2,1
45177,22,4.2,1
45179,12,2.1,1
45181,32,3.3,1
45182,39,3.1,1
45184,19,3.1,1
45185,84,3.6,1
45186,57,3.5,1
45187,55,4.2,1
45188,26,2.9,1
45189,70,3.6,1
45191,13,2.0,1
45192,9,2.6,1
45193,11,3.0,1
45195,41,5.0,1
45196,2,2.5,1
45199,56,3.5,1
45200,8,2.3,1
45201,6,2.0,1
45202,8,2.5,1
45203,45,3.4,1
45204,47,3.3,1
45205,50,3.2,1
45208,46,4.0,1
45211,11,2.8,1
45213,7,2.8,1
45215,21,2.7,1
45216,8,2.2,1
45217,92,3.4,1
45218,74,3.4,1
45219,28,5.2,1
45220,63,3.4,1
45221,12,2.5,1
45223,61,4.3,1
45226,111,3.6,1
45227,4,2.0,1
45228,126,3.9,1
45229,96,3.9,1
45230,53,3.4,1
45231,30,4.6,1
45232,88,3.4,1
45233,35,3.3,1
45234,3,2.7,1
45236,60,3.9,1
45237,65,4.0,1
45239,72,4.2,1
45240,30,5.3,1
45241,51,3.1,1
45242,3,1.5,1
45243,11,3.4,1
45244,12,2.6,1
45245,49,3.2,1
45246,12,2.8,1
45247,5,2.2,1
45248,9,2.2,1
45249,63,3.7,1
45250,9,2.9,1
45251,9,3.0,1
45252,9,3.1,1
45255,21,3.5,1
45257,11,3.0,1
45258,21,4.3,1
45260,14,2.8,1
45264,13,2.9,1
45265,35,2.9,1
45267,11,2.4,1
45268,64,3.7,1
45269,54,3.7,1
45270,24,2.5,1
45278,73,3.5,1
45280,46,3.8,1
45284,18,3.6,1
45285,72,3.0,1
45286,14,2.8,1
45288,73,3.1,1
45289,22,3.7,1
45290,109,3.7,1
45292,16,2.7,1
45293,60,3.1,1
45294,11,2.8,1
45295,9,2.8,1
45296,47,4.5,1
45297,100,3.8,1
45298,144,4.0,1
45301,46,3.1,1
45303,32,3.1,1
45304,10,3.0,1
45305,76,3.7,1
45307,19,3.0,1
45308,33,3.5,1
45310,16,2.5,1
45313,17,2.7,1
45314,17,2.8,1
45315,20,3.0,1
45319,17,2.6,1
45320,16,2.4,1
45322,10,2.2,1
45324,55,3.3,1
45325,11,3.0,1
45328,38,3.8,1
45330,141,4.0,1
45333,16,2.7,1
45336,12,3.9,1
45337,73,4.7,1
45338,13,2.4,1
45339,16,3.2,1
45340,10,2.5,1
45341,7,3.0,1
45342,23,4.4,1
45344,32,3.6,1
45347,9,2.4,1
45349,7,2.5,1
45351,9,2.8,1
45355,109,5.7,1
45356,22,4.3,1
45357,11,2.2,1
45358,66,3.6,1
45359,17,3.0,1
45360,10,2.0,1
45362,71,3.3,1
45364,8,2.2,1
45365,6,3.2,1
45366,48,3.8,1
45368,44,2.9,1
45370,5,1.9,1
45371,8,2.7,1
45374,13,2.0,1
45376,9,2.5,1
45377,48,4.0,1
45379,14,2.3,1
45380,46,3.1,1
45381,39,4.1,1
45382,43,3.3,1
45383,46,3.9,1
45386,46,3.6,1
45387,50,3.5,1
45388,12,3.5,1
45389,58,3.1,1
45390,58,4.8,1
45394,10,2.9,1
45395,9,2.4,1
45396,88,3.6,1
45397,71,3.8,1
45398,58,3.6,1
45399,15,2.6,1
45402,74,3.5,1
45403,51,3.9,1
45405,50,3.3,1
45407,8,2.6,1
45410,12,2.8,1
45413,54,3.8,1
45414,7,1.8,1
45416,47,3.7,1
45417,5,2.0,1
45418,10,2.6,1
45419,47,3.1,1
45420,13,3.0,1
45422,19,3.1,1
45424,9,2.8,1
45425,14,2.8,1
45427,65,3.2,1
45431,41,3.3,1
45437,7,2.8,1
45440,16,2.6,1
45441,22,3.1,1
45443,6,2.1,1
45444,11,2.1,1
45447,78,3.4,1
45448,51,3.7,1
45449,100,3.3,1
45452,10,2.0,1
45454,33,4.1,1
45457,8,2.6,1
45459,16,2.5,1
45461,7,2.3,1
45462,27,4.0,1
45463,25,3.9,1
45464,27,4.3,1
45465,4,1.8,1
45468,5,2.3,1
45469,158,3.8,1
45470,5,2.9,1
45471,4,2.0,1
45473,5,2.3,1
45474,50,3.7,1
45475,50,3.3,1
45476,60,3.0,1
45478,57,3.6,1
45479,10,2.1,1
45480,4,1.7,1
45482,14,3.2,1
45483,67,3.3,1
45484,13,2.9,1
45485,16,2.7,1
45486,11,2.3,1
45487,74,3.0,1
45488,11,2.5,1
45489,27,4.1,1
45490,167,5.1,1
45492,40,3.1,1
45494,14,2.6,1
45495,54,3.4,1
45496,17,2.7,1
45497,17,3.1,1
45500,11,2.0,1
45503,16,2.7,1
45504,16,2.6,1
45505,17,2.6,1
45509,491,4.9,1
45511,7,2.6,1
45512,4,2.2,1
45513,9,3.2,1
45516,50,3.6,1
45518,16,2.6,1
45519,37,3.4,1
45520,39,3.2,1
45521,15,3.3,1
45522,26,4.4,1
45524,34,3.9,1
45525,6,2.3,1
45527,35,3.2,1
45528,16,3.0,1
45529,34,2.9,1
45530,29,2.5,1
45531,41,3.3,1
45532,5,2.0,1
45534,6,2.1,1
45536,62,3.1,1
45537,92,3.4,1
45538,4,2.1,1
45539,4,1.7,1
45541,4,2.3,1
45545,6,2.5,1
45546,16,2.2,1
45547,46,3.6,1
45549,8,2.4,1
45551,7,2.7,1
45555,16,2.8,1
45557,8,2.5,1
45558,13,2.1,1
45559,47,3.5,1
45561,10,3.7,1
45562,6,2.5,1
45565,10,2.7,1
45566,6,2.4,1
45567,47,3.2,1
45568,32,2.8,1
45569,11,2.6,1
45570,71,3.5,1
45571,4,3.4,1
45575,10,2.5,1
45576,52,2.8,1
45577,13,3.0,1
45578,45,3.7,1
45579,7,2.4,1
45583,47,3.3,1
45585,15,3.5,1
45587,98,3.6,1
45588,39,3.8,1
45589,12,2.6,1
45590,13,2.8,1
45591,34,4.1,1
45592,11,1.8,1
45595,7,2.4,1
45596,1,2.7,1
45597,55,4.4,1
45598,35,2.5,1
45599,7,1.6,1
45600,13,2.1,1
45602,48,4.1,1
45603,14,3.0,1
45604,20,4.6,1
45605,11,4.4,1
45606,216,7.1,1
45607,4,3.0,1
45609,155,3.0,1
45614,3,1.1,1
45615,3,1.7,1
45617,3,2.0,1
45618,3,1.5,1
45619,3,2.1,1
45620,69,3.3,1
45621,2,1.4,1
45624,10,2.9,1
45626,23,4.0,1
45627,55,3.3,1
45628,10,3.0,1
45631,63,4.0,1
45632,114,3.3,1
45634,3,2.3,1
45635,18,3.4,1
45636,24,2.7,1
45638,35,3.1,1
45640,52,3.2,1
45641,6,2.7,1
45643,47,3.8,1
45644,12,3.6,1
45645,30,6.2,1
45646,41,2.9,1
45647,6,1.8,1
45649,39,4.2,1
45651,10,2.0,1
45652,49,3.8,1
45653,5,1.2,1
45655,7,2.3,1
45656,60,3.7,1
45657,10,1.8,1
45658,7,2.0,1
45659,9,2.8,1
45660,9,2.4,1
45661,8,2.8,1
45662,5,2.0,1
45663,8,1.9,1
45668,10,2.4,1
45669,34,4.2,1
45670,6,2.2,1
45673,38,4.4,1
45674,44,3.2,1
45675,13,2.2,1
45677,62,3.5,1
45679,29,4.0,1
45680,32,2.8,1
45681,46,3.6,1
45685,29,4.9,1
45687,84,3.0,1
45688,328,4.7,1
45689,9,2.3,1
45690,17,2.9,1
45691,6,2.4,1
45692,4,2.3,1
45695,51,4.1,1
45697,13,2.2,1
45698,46,3.3,1
45703,7,2.9,1
45705,5,2.0,1
45706,40,3.4,1
45707,42,3.1,1
45708,5,2.6,1
45709,48,3.2,1
45711,52,3.1,1
45715,42,4.1,1
45717,4,2.2,1
45720,52,3.8,1
45721,23,3.0,1
45723,48,3.2,1
45724,143,4.5,1
45726,72,2.7,1
45727,31,2.8,1
45728,56,3.3,1
45730,8,2.5,1
45731,45,3.9,1
45733,12,3.5,1
45735,16,3.2,1
45737,113,4.7,1
45739,3,2.1,1
45740,4,2.2,1
45741,32,3.1,1
45742,27,2.4,1
45743,12,2.5,1
45744,8,2.3,1
45745,13,2.0,1
45746,4,1.8,1
45750,4,2.1,1
45751,9,2.8,1
45752,111,3.6,1
45754,48,3.8,1
45755,7,3.0,1
45757,64,3.8,1
45759,55,3.0,1
45760,21,3.0,1
45761,28,4.4,1
45762,43,4.0,1
45764,64,3.5,1
45765,26,4.1,1
45766,48,3.2,1
45767,60,4.3,1
45768,10,2.1,1
45769,64,3.7,1
45770,10,2.6,1
45771,9,2.6,1
45773,16,2.9,1
45776,37,3.0,1
45777,7,3.0,1
45778,49,3.2,1
45782,7,2.3,1
45784,56,3.0,1
45787,10,2.6,1
45788,104,3.7,1
45789,8,2.4,1
45790,8,2.5,1
45791,27,3.3,1
45792,10,3.0,1
45794,5,2.3,1
45795,28,4.0,1
45796,37,3.8,1
45797,11,2.4,1
45798,57,3.4,1
45799,59,4.5,1
45802,13,2.6,1
45803,7,2.4,1
45804,4,2.1,1
45805,20,3.2,1
45806,40,3.5,1
45808,2,2.6,1
45809,11,2.3,1
45810,18,3.1,1
45811,8,2.2,1
45812,8,2.0,1
45813,3,1.8,1
45814,12,2.8,1
45815,32,3.8,1
45816,14,2.2,1
45817,10,2.5,1
45818,8,2.1,1
45819,6,3.1,1
45820,5,2.8,1
45821,155,3.8,1
45822,5,2.1,1
45823,7,2.3,1
45824,47,3.1,1
45826,10,2.0,1
45828,10,2.6,1
45829,8,2.5,1
45830,5,2.3,1
45831,6,2.7,1
45832,6,2.1,1
45833,12,1.8,1
45834,72,3.5,1
45836,114,3.4,1
45837,8,3.0,1
45839,81,3.8,1
45840,81,3.4,1
45841,8,2.6,1
45842,28,3.5,1
45843,14,4.1,1
45844,19,3.2,1
45846,66,4.8,1
45848,7,2.0,1
45849,34,3.9,1
45851,8,2.1,1
45852,44,4.4,1
45854,6,2.2,1
45855,6,1.8,1
45856,11,2.4,1
45857,9,2.6,1
45858,53,4.0,1
45860,9,2.5,1
45861,8,2.2,1
45862,4,1.6,1
45863,12,3.2,1
45865,11,2.8,1
45866,34,3.2,1
45867,36,3.3,1
45870,25,3.1,1
